image_id,tissue,model,fold,PQ,Dice,AJI,F1
Breast/test/000253,Breast,expert,-1,0.36691958968674454,0.07450128673004133,0.5193823284423656,0.5306122448979592
Breast/test/000253,Breast,unified,-1,0.25159697212179005,0.641764173350427,0.2123059627275479,0.38095238095238093
Breast/test/000254,Breast,expert,-1,0.4402109923968076,0.07702188257287526,0.4592456651056828,0.5555555555555556
Breast/test/000254,Breast,unified,-1,0.23935263061833517,0.2811385492806873,0.27873666855582463,0.3125
Breast/test/000255,Breast,expert,-1,0.6346184599221171,0.19813085140795905,0.6503482972136223,0.8571428571428571
Breast/test/000255,Breast,unified,-1,0.5594017813248636,0.6522699518345888,0.6554737022443036,0.8
Breast/test/000256,Breast,expert,-1,0.5316145405439403,0.012907351269420235,0.6715053256668866,0.71875
Breast/test/000256,Breast,unified,-1,0.3770918327939599,0.2830059309540951,0.32180547153323924,0.49122807017543857
Breast/test/000257,Breast,expert,-1,0.4378443862568285,0.033943593589353775,0.5599648895869906,0.6222222222222222
Breast/test/000257,Breast,unified,-1,0.3605803571762908,0.3559724730299283,0.2576150468485289,0.5128205128205128
Breast/test/000258,Breast,expert,-1,0.3720949090814219,0.11266913050023786,0.43083751130106024,0.5
Breast/test/000258,Breast,unified,-1,0.33711757742097453,0.4516197662791468,0.3996068944662836,0.44
Breast/test/000259,Breast,expert,-1,0.44421455705445706,0.1524642108590235,0.5016487330787921,0.5714285714285714
Breast/test/000259,Breast,unified,-1,0.2777433980993168,0.368955761877716,0.35588119848227134,0.38596491228070173
Breast/test/000260,Breast,expert,-1,0.3221505625042559,0.033773090940410526,0.45190621814475024,0.46808510638297873
Breast/test/000260,Breast,unified,-1,0.2018394343214848,0.34537431262456036,0.16581988722014404,0.2608695652173913
Breast/test/000261,Breast,expert,-1,0.3181110660961805,0.012300080142165232,0.41836061641782096,0.4666666666666667
Breast/test/000261,Breast,unified,-1,0.40593167599268437,0.4265864748827014,0.34375752323173964,0.5142857142857142
Breast/test/000262,Breast,expert,-1,0.3486985204674632,0.0049770290964777945,0.4225985710505425,0.46875
Breast/test/000262,Breast,unified,-1,0.296761916359737,0.24807456149690865,0.32760938142915924,0.38461538461538464
Breast/test/000263,Breast,expert,-1,0.38334729772117104,0.08056960623347834,0.5128032041762297,0.5205479452054794
Breast/test/000263,Breast,unified,-1,0.344856449228894,0.331837209759643,0.3784399128885369,0.46875
Breast/test/000264,Breast,expert,-1,0.4070843745095219,0.06937791961878363,0.5576901471744747,0.5714285714285714
Breast/test/000264,Breast,unified,-1,0.3083806969759941,0.27880613007499955,0.368535677516433,0.4642857142857143
Breast/test/000265,Breast,expert,-1,0.36853479990255256,0.08489116545020281,0.4779355957931259,0.547945205479452
Breast/test/000265,Breast,unified,-1,0.30295206445251516,0.36153160474851265,0.35637315931825014,0.4444444444444444
Breast/test/000266,Breast,expert,-1,0.29432396746040657,0.4757893417283457,0.42349822088885786,0.425531914893617
Breast/test/000266,Breast,unified,-1,0.3271018331934784,0.48184568410958845,0.5168679198306984,0.48148148148148145
Breast/test/000267,Breast,expert,-1,0.4962915925963711,0.25915366469640794,0.5084527329239633,0.6530612244897959
Breast/test/000267,Breast,unified,-1,0.42127686233033285,0.5060242817269054,0.5435790931118034,0.5454545454545454
Breast/test/000268,Breast,expert,-1,0.32009951998908565,0.45326897833494134,0.3522267206477733,0.45454545454545453
Breast/test/000268,Breast,unified,-1,0.3138187073003327,0.33791607545966884,0.38058076225045373,0.4166666666666667
Breast/test/000269,Breast,expert,-1,0.30440625796691984,0.3724522557904868,0.4393969849246231,0.4166666666666667
Breast/test/000269,Breast,unified,-1,0.4279052588188935,0.3047747920569846,0.5312169312169313,0.5384615384615384
Breast/test/000270,Breast,expert,-1,0.4582341254245922,0.17122981822009903,0.4908183276876449,0.5714285714285714
Breast/test/000270,Breast,unified,-1,0.5931435755369033,0.11610410736071573,0.44028070175438594,0.8
Breast/test/000271,Breast,expert,-1,0.34225279528218516,0.04255668096457407,0.42451481103166494,0.5
Breast/test/000271,Breast,unified,-1,0.21468542439430258,0.017528373266078184,0.24424688614159373,0.3333333333333333
Breast/test/000272,Breast,expert,-1,0.23878079840655853,0.009288557721751557,0.30250175058883444,0.3181818181818182
Breast/test/000272,Breast,unified,-1,0.1624708004934058,0.22840311696059057,0.12472046765271294,0.21052631578947367
Breast/test/000273,Breast,expert,-1,0.11556982343499198,0.019810152703260423,0.05863103354240524,0.14285714285714285
Breast/test/000273,Breast,unified,-1,0.11510204081632654,0.36593223947642256,0.05695118469882957,0.14285714285714285
Breast/test/000274,Breast,expert,-1,0.4412171094431501,0.19879548795487956,0.41079381713387475,0.625
Breast/test/000274,Breast,unified,-1,0.4260368824397973,0.3228635771008652,0.4409322260916153,0.5882352941176471
Breast/test/000275,Breast,expert,-1,0.16478311192018955,0.04056162460628128,0.16149425287356323,0.22641509433962265
Breast/test/000275,Breast,unified,-1,0.13255901805321918,0.31379045419964163,0.1182548411825484,0.17777777777777778
Breast/test/000276,Breast,expert,-1,0.11809947353712283,0.09237486593317841,0.055689488910318226,0.1875
Breast/test/000276,Breast,unified,-1,0.13374775807376132,0.4442805784528776,0.06350887812752219,0.1875
Breast/test/000277,Breast,expert,-1,0.10473202559974605,0.023202772030056645,0.11451557147795481,0.14285714285714285
Breast/test/000277,Breast,unified,-1,0.14709692399071345,0.41703518078521634,0.1166250112921196,0.2222222222222222
Breast/test/000278,Breast,expert,-1,0.0,0.0004998889135747612,0.019359499157235734,0.0
Breast/test/000278,Breast,unified,-1,0.0,0.26703678952689386,0.020298323850530525,0.0
Breast/test/000279,Breast,expert,-1,0.5132695424612872,0.10049423236200564,0.695440512942294,0.6666666666666666
Breast/test/000279,Breast,unified,-1,0.514940054502593,0.7516497678346588,0.7007162534435262,0.6363636363636364
Breast/test/000280,Breast,expert,-1,0.4814138793914353,0.2839872790698496,0.4988179669030733,0.72
Breast/test/000280,Breast,unified,-1,0.40193994540533623,0.16638604616241268,0.5801997025706395,0.5294117647058824
Breast/test/000281,Breast,expert,-1,0.4041328852323125,0.37102696443168365,0.48822332073277114,0.5294117647058824
Breast/test/000281,Breast,unified,-1,0.39894380854020095,0.2038342395276037,0.510394882519375,0.5714285714285714
Breast/test/000282,Breast,expert,-1,0.2688684256894,0.019005615547764164,0.2089281941384202,0.3492063492063492
Breast/test/000282,Breast,unified,-1,0.26204030100464026,0.14669920205329298,0.2125395545076627,0.375
Breast/test/000283,Breast,expert,-1,0.596957895530931,0.5477346751701675,0.7789418543740179,0.75
Breast/test/000283,Breast,unified,-1,0.7901568161235892,0.5575511958490682,0.8531395952257395,1.0
Breast/test/000284,Breast,expert,-1,0.6364602319900448,0.30291693301240225,0.6491608012994045,0.75
Breast/test/000284,Breast,unified,-1,0.6270470053472683,0.20184765556911277,0.678972312297331,0.75
Breast/test/000285,Breast,expert,-1,0.3905640911326145,0.19943304076656504,0.4294227564264431,0.5277777777777778
Breast/test/000285,Breast,unified,-1,0.4804732544386476,0.27529356432856483,0.5020871597929537,0.6571428571428571
Breast/test/000286,Breast,expert,-1,0.46011665172312183,0.22043919582916235,0.41031158547082114,0.6486486486486487
Breast/test/000286,Breast,unified,-1,0.5421842187647432,0.34391494670577955,0.4305901911886949,0.7567567567567568
Breast/test/000287,Breast,expert,-1,0.4086457543371903,0.08141795487264925,0.5799975213781138,0.5490196078431373
Breast/test/000287,Breast,unified,-1,0.5255572150246378,0.5193424592542176,0.5269277131858304,0.7
Breast/test/000288,Breast,expert,-1,0.48397678415622963,0.0862950362444639,0.6489381695170081,0.6486486486486487
Breast/test/000288,Breast,unified,-1,0.40892567285741094,0.41726551061787803,0.49028641207815277,0.5625
Breast/test/000289,Breast,expert,-1,0.2650554613227959,0.06604618284637134,0.43833356897120507,0.34782608695652173
Breast/test/000289,Breast,unified,-1,0.19404812327784177,0.3889822497636803,0.2754822775515653,0.3
Breast/test/000290,Breast,expert,-1,0.4639270670018249,0.09448453757644264,0.5002424509587834,0.6666666666666666
Breast/test/000290,Breast,unified,-1,0.1709314763705751,0.4128671328671329,0.23632554669115538,0.22727272727272727
Breast/test/000291,Breast,expert,-1,0.33533992301154336,0.007805628847845207,0.5628418901996969,0.45
Breast/test/000291,Breast,unified,-1,0.42877393440078937,0.40457407266934686,0.511689664149961,0.5853658536585366
Breast/test/000292,Breast,expert,-1,0.524132590541149,0.15015992794111543,0.5809529634840052,0.6896551724137931
Breast/test/000292,Breast,unified,-1,0.5629898376672536,0.31382988094636327,0.6694787060740052,0.6875
Breast/test/000293,Breast,expert,-1,0.47214308344064543,0.240179220376043,0.5618002686968204,0.6545454545454545
Breast/test/000293,Breast,unified,-1,0.5098321253104343,0.3723456084028478,0.5767554102444341,0.7272727272727273
Breast/test/000294,Breast,expert,-1,0.3664486596528725,0.23492533822200415,0.4732732732732733,0.5128205128205128
Breast/test/000294,Breast,unified,-1,0.4311410621043923,0.35263961135701954,0.528530628897826,0.6097560975609756
Breast/test/000295,Breast,expert,-1,0.3685372261715262,0.073638529807533,0.5591385194774626,0.5238095238095238
Breast/test/000295,Breast,unified,-1,0.37167670460298846,0.5976955371282072,0.5925380739398743,0.5263157894736842
Breast/test/000296,Breast,expert,-1,0.07354555433589463,0.09644042699605752,0.23272438443208895,0.1
Breast/test/000296,Breast,unified,-1,0.14220081919560784,0.2960815693937888,0.4607824056052939,0.19047619047619047
Breast/test/000297,Breast,expert,-1,0.21038732394366197,0.33371670445386115,0.5604575163398693,0.25
Breast/test/000297,Breast,unified,-1,0.30840648993191366,0.06987847222222222,0.5034832172260925,0.4
Breast/test/000298,Breast,expert,-1,0.3650935080324644,0.34677905841074047,0.5585504885993485,0.5454545454545454
Breast/test/000298,Breast,unified,-1,0.3282288954411417,0.4421547671449388,0.5161822566315523,0.5263157894736842
Breast/test/000299,Breast,expert,-1,0.30054626765785886,0.0819823198697636,0.21159033644582778,0.4
Breast/test/000299,Breast,unified,-1,0.36955822930322063,0.039139784998675334,0.29236398129954605,0.4782608695652174
Breast/test/000300,Breast,expert,-1,0.23573511962240506,0.1750101200388949,0.2254460563615141,0.3181818181818182
Breast/test/000300,Breast,unified,-1,0.10790752946727471,0.3489763123983379,0.17259711794058666,0.15789473684210525
Breast/test/000301,Breast,expert,-1,0.36943810684999046,0.15582888184217247,0.45657418576598313,0.5384615384615384
Breast/test/000301,Breast,unified,-1,0.354553884017537,0.17598303195208131,0.37017820888788633,0.5384615384615384
Breast/test/000302,Breast,expert,-1,0.5827715355805244,0.418848167539267,0.8702460850111857,0.6666666666666666
Breast/test/000302,Breast,unified,-1,0.5910064239828694,0.43958868894601544,0.8827292110874201,0.6666666666666666
Breast/test/000303,Breast,expert,-1,0.5015607030151115,0.13935299764746267,0.5399599490260332,0.6545454545454545
Breast/test/000303,Breast,unified,-1,0.5250946792408929,0.20230995369882684,0.6052399375551483,0.6666666666666666
Breast/test/000304,Breast,expert,-1,0.32687471459933387,0.10488235834551972,0.3088445954242213,0.4230769230769231
Breast/test/000304,Breast,unified,-1,0.24723683975327101,0.4630986264565422,0.14246712169136008,0.34146341463414637
Breast/test/000305,Breast,expert,-1,0.0,0.2208955223880597,0.06538461538461539,0.0
Breast/test/000305,Breast,unified,-1,0.0,0.0,0.07629629629629629,0.0
Breast/test/000306,Breast,expert,-1,0.49250536236734616,0.2105958514995376,0.4979973297730307,0.7368421052631579
Breast/test/000306,Breast,unified,-1,0.43605209683064583,0.001893939393939394,0.48277583624563153,0.6
Breast/test/000307,Breast,expert,-1,0.2369020501138952,0.28191298094210715,0.3963031423290203,0.2857142857142857
Breast/test/000307,Breast,unified,-1,0.20645512733215307,0.0,0.3482649842271293,0.2857142857142857
Breast/test/000308,Breast,expert,-1,0.0,0.0,0.0,0.0
Breast/test/000308,Breast,unified,-1,0.0,0.00012206286237412267,6.103515625e-05,0.0
Breast/test/000309,Breast,expert,-1,0.0,0.0,0.0,0.0
Breast/test/000309,Breast,unified,-1,0.0,0.0,0.0,0.0
Breast/test/000310,Breast,expert,-1,0.18805516150992052,0.3193598078879048,0.4914330833004343,0.2962962962962963
Breast/test/000310,Breast,unified,-1,0.14812077384745842,0.288668492566357,0.3837600501796202,0.20689655172413793
Breast/test/000311,Breast,expert,-1,0.39003394010312636,0.15675721933009978,0.5735772357723578,0.5714285714285714
Breast/test/000311,Breast,unified,-1,0.41104652049657314,0.36931315963800765,0.5846064026466867,0.5185185185185185
Breast/test/000312,Breast,expert,-1,0.342780877379695,0.1860215945886362,0.5087968441814595,0.5185185185185185
Breast/test/000312,Breast,unified,-1,0.39752324062466443,0.3609982935238839,0.5586225744739,0.5925925925925926
Breast/test/000313,Breast,expert,-1,0.5953987339370267,0.09173717919001213,0.7486887456915929,0.75
Breast/test/000313,Breast,unified,-1,0.4286796673741572,0.2675731144176501,0.7131209318259678,0.5161290322580645
Breast/test/000314,Breast,expert,-1,0.24635944486190672,0.29470759186571804,0.5017255379618352,0.38461538461538464
Breast/test/000314,Breast,unified,-1,0.21785834586463781,0.40505585007763284,0.458097729766225,0.32
Breast/test/000315,Breast,expert,-1,0.43964741470108537,0.07087392347875195,0.6303864948911595,0.5882352941176471
Breast/test/000315,Breast,unified,-1,0.33698339675753036,0.4110649330842262,0.4441339251465834,0.47058823529411764
Breast/test/000316,Breast,expert,-1,0.48544237998679196,0.05623477139520166,0.6788141993957704,0.631578947368421
Breast/test/000316,Breast,unified,-1,0.32627800731499784,0.34302177606251205,0.5546603694957633,0.43478260869565216
Breast/test/000317,Breast,expert,-1,0.450125864589531,0.06399636145433603,0.5545232273838631,0.5925925925925926
Breast/test/000317,Breast,unified,-1,0.2266701050804904,0.457720685237609,0.4102869231786328,0.3333333333333333
Breast/test/000318,Breast,expert,-1,0.3858297221584106,0.26693581825495055,0.5978823529411764,0.5
Breast/test/000318,Breast,unified,-1,0.3212916319530498,0.0797929071671943,0.36884438608010506,0.4827586206896552
Breast/test/000319,Breast,expert,-1,0.36698969533316034,0.12328045077165202,0.5936102236421725,0.47058823529411764
Breast/test/000319,Breast,unified,-1,0.37208349462749163,0.4912862313062288,0.6463658146964856,0.5263157894736842
Breast/test/000320,Breast,expert,-1,0.6492208052600105,0.0916614288707312,0.7026554301160757,0.9090909090909091
Breast/test/000320,Breast,unified,-1,0.5093039690362307,0.13960862853089664,0.6560364464692483,0.6923076923076923
Breast/test/000321,Breast,expert,-1,0.27130610629135243,0.03106127320631794,0.30846223839854414,0.38461538461538464
Breast/test/000321,Breast,unified,-1,0.21447213884892422,0.409963848106263,0.31880036992997757,0.3333333333333333
Breast/test/000322,Breast,expert,-1,0.34748247455802256,0.0576281248694696,0.2396365701306076,0.45454545454545453
Breast/test/000322,Breast,unified,-1,0.25876635893481853,0.04411764705882353,0.16768223877228616,0.32
Breast/test/000323,Breast,expert,-1,0.30714361216954683,0.11420413990007137,0.30592290377039955,0.4375
Breast/test/000323,Breast,unified,-1,0.36983486128412346,0.04578447794528197,0.328921334515931,0.4666666666666667
Breast/test/000324,Breast,expert,-1,0.28384885805839233,0.07146732726766,0.26974346582900405,0.38596491228070173
Breast/test/000324,Breast,unified,-1,0.21054972027990534,0.17763965187662473,0.19710395504646638,0.2857142857142857
Breast/test/000325,Breast,expert,-1,0.5308520585633509,0.33444284223948273,0.6401017948031075,0.7407407407407407
Breast/test/000325,Breast,unified,-1,0.43319937357047594,0.41013876390238524,0.6234240603275598,0.6153846153846154
Breast/test/000326,Breast,expert,-1,0.31648990104150476,0.04008616892103651,0.294741475908436,0.43636363636363634
Breast/test/000326,Breast,unified,-1,0.2715107792794492,0.05931835449907739,0.23090533765850782,0.3673469387755102
Breast/test/000327,Breast,expert,-1,0.20396947528312062,0.10305696966627274,0.24901839222979955,0.29850746268656714
Breast/test/000327,Breast,unified,-1,0.2530301951923273,0.12026108726752503,0.16147316391769193,0.3793103448275862
Breast/test/000328,Breast,expert,-1,0.47885473563652486,0.10088558271342545,0.5289660056657224,0.6666666666666666
Breast/test/000328,Breast,unified,-1,0.4311239307797909,0.33769691201142465,0.4375,0.5909090909090909
Breast/test/000329,Breast,expert,-1,0.35750604195400904,0.1291475183193515,0.40611353711790393,0.5
Breast/test/000329,Breast,unified,-1,0.33160352287275213,0.1529292048262829,0.32274758880263466,0.4666666666666667
Breast/test/000330,Breast,expert,-1,0.27540441566435686,0.10254434706331039,0.3013424456919697,0.4
Breast/test/000330,Breast,unified,-1,0.21273016360995947,0.07925530540586077,0.2475725900116144,0.3076923076923077
Breast/test/000331,Breast,expert,-1,0.23857742054534867,0.08728836209053326,0.1834391270237501,0.35714285714285715
Breast/test/000331,Breast,unified,-1,0.1856733498033524,0.11,0.13183730715287517,0.27450980392156865
Breast/test/000332,Breast,expert,-1,0.4114448306699303,0.07909936908301905,0.5172935363517193,0.5641025641025641
Breast/test/000332,Breast,unified,-1,0.21966298077936094,0.08538385826771654,0.23206140033306785,0.27586206896551724
Breast/test/000333,Breast,expert,-1,0.351865179887604,0.09044262699073315,0.38777582864001475,0.48484848484848486
Breast/test/000333,Breast,unified,-1,0.16376492272300078,0.14830040789896082,0.18968501211491864,0.24561403508771928
Breast/test/000334,Breast,expert,-1,0.32592786236311194,0.13184097437963274,0.2683188764973152,0.4827586206896552
Breast/test/000334,Breast,unified,-1,0.3360007326569981,0.18035426731078905,0.13679028552674763,0.45454545454545453
Breast/test/000335,Breast,expert,-1,0.27517107370494437,0.12387134372590594,0.3192604856512141,0.4166666666666667
Breast/test/000335,Breast,unified,-1,0.1924397446237511,0.12985663827134844,0.09461530237696447,0.2777777777777778
Breast/test/000336,Breast,expert,-1,0.31059057592979805,0.007654732828974802,0.4057594191522763,0.42857142857142855
Breast/test/000336,Breast,unified,-1,0.10857668044462077,0.0029197080291970805,0.10077213035019456,0.19047619047619047
Breast/test/000337,Breast,expert,-1,0.461326333041002,0.10941115530084071,0.5364227983625486,0.65
Breast/test/000337,Breast,unified,-1,0.37877758512137794,0.48131215036171504,0.46248534583821804,0.5238095238095238
Breast/test/000338,Breast,expert,-1,0.4387103879443343,0.056655365924916004,0.5048555474629765,0.5806451612903226
Breast/test/000338,Breast,unified,-1,0.378636132429069,0.1495850622406639,0.382123137826857,0.5161290322580645
Breast/test/000339,Breast,expert,-1,0.5270602716793149,0.05512490308820487,0.5598990495623691,0.6956521739130435
Breast/test/000339,Breast,unified,-1,0.5340666257277578,0.10102087246515938,0.5544625843333162,0.7058823529411765
Breast/test/000340,Breast,expert,-1,0.4970091079818236,0.02746805734681023,0.535175879396985,0.6808510638297872
Breast/test/000340,Breast,unified,-1,0.3602996864183082,0.0873645255088554,0.43299486022314154,0.46808510638297873
Breast/test/000341,Breast,expert,-1,0.4416831759518891,0.01807438303788669,0.6254119370194068,0.6666666666666666
Breast/test/000341,Breast,unified,-1,0.43663206655725356,0.42435197420620757,0.45220304045349136,0.6666666666666666
Breast/test/000342,Breast,expert,-1,0.5432682293923865,0.059886344811427385,0.6800348735832606,0.7058823529411765
Breast/test/000342,Breast,unified,-1,0.37058046062898214,0.44269121897145575,0.5706914344685242,0.5263157894736842
Breast/test/000343,Breast,expert,-1,0.30316891274839275,0.010265886459295761,0.6921086675291074,0.36363636363636365
Breast/test/000343,Breast,unified,-1,0.19498537637824692,0.4333231614281355,0.6888785697701416,0.23529411764705882
Breast/test/000344,Breast,expert,-1,0.5156279063579877,0.2120206489675516,0.6734642497482377,0.7272727272727273
Breast/test/000344,Breast,unified,-1,0.5396998205034595,0.4626636743538152,0.7551118595140727,0.6666666666666666
Breast/test/000345,Breast,expert,-1,0.7400393320539218,0.3157894736842105,0.8004424778761062,0.9230769230769231
Breast/test/000345,Breast,unified,-1,0.6043887691800869,0.24534815189020798,0.7164237888932651,0.8
Breast/test/000346,Breast,expert,-1,0.07639726890643024,0.00044486184568236865,0.08246167228444058,0.11940298507462686
Breast/test/000346,Breast,unified,-1,0.18008623636548227,0.03395843892549417,0.17937637469271575,0.2647058823529412
Breast/test/000347,Breast,expert,-1,0.15077109872791347,0.054928447007557446,0.12300787690053124,0.21212121212121213
Breast/test/000347,Breast,unified,-1,0.16941753895094835,0.2394834044868575,0.12160052049446975,0.25396825396825395
Breast/test/000348,Breast,expert,-1,0.2721835794069797,0.07084172438245062,0.2158195466258356,0.36666666666666664
Breast/test/000348,Breast,unified,-1,0.30490013624822854,0.16314971384783147,0.22320070450724522,0.4
Breast/test/000349,Breast,expert,-1,0.28569900988562935,0.029468746678396985,0.15282245626404617,0.3888888888888889
Breast/test/000349,Breast,unified,-1,0.24904706834814555,0.0533359968038354,0.19067471727046195,0.35
Breast/test/000350,Breast,expert,-1,0.6408329434140804,0.19403852404632085,0.7679364652039306,0.7857142857142857
Breast/test/000350,Breast,unified,-1,0.543144576425987,0.1432943795214246,0.7264520726927188,0.6666666666666666
Breast/test/000351,Breast,expert,-1,0.3470881673866475,0.07607866357393529,0.4557868815760018,0.509090909090909
Breast/test/000351,Breast,unified,-1,0.32880084981831387,0.12970214698868443,0.3622720364741641,0.48
Breast/test/000352,Breast,expert,-1,0.36975755783646974,0.04843168532825719,0.37137117026619787,0.5
Breast/test/000352,Breast,unified,-1,0.2422757500741739,0.14991472427515634,0.27922768551092203,0.32432432432432434
Breast/test/000353,Breast,expert,-1,0.4635157725410409,0.06643515023403292,0.5592423086702263,0.6
Breast/test/000353,Breast,unified,-1,0.509350672925769,0.14445212923624148,0.5541746695288668,0.6341463414634146
Breast/test/000354,Breast,expert,-1,0.41485366866497053,0.13943547902098938,0.5819678948681694,0.5306122448979592
Breast/test/000354,Breast,unified,-1,0.48635599369764,0.2594874144742762,0.5390946502057613,0.6222222222222222
Breast/test/000355,Breast,expert,-1,0.3836661087773756,0.05611010258086265,0.4717761361811466,0.5454545454545454
Breast/test/000355,Breast,unified,-1,0.2830960951951041,0.02387813915191437,0.38227146814404434,0.425
Breast/test/000356,Breast,expert,-1,0.18855841985069088,0.013859166079957522,0.18798577262547753,0.26666666666666666
Breast/test/000356,Breast,unified,-1,0.14600364401999671,0.06887902924885411,0.15881525751450168,0.2127659574468085
Breast/test/000357,Breast,expert,-1,0.4979136309156908,0.07917871319213445,0.5495863270193773,0.6666666666666666
Breast/test/000357,Breast,unified,-1,0.4642076467492922,0.18356080573149966,0.4369806438771956,0.6216216216216216
Breast/test/000358,Breast,expert,-1,0.7149621880745172,0.14996257739674765,0.7333504757006942,1.0
Breast/test/000358,Breast,unified,-1,0.7885253690822072,0.29203668656281845,0.8276558163007822,1.0
Breast/test/000359,Breast,expert,-1,0.7548153157261954,0.06020263615737856,0.7802625182304327,0.9411764705882353
Breast/test/000359,Breast,unified,-1,0.2675251439548747,0.6416233386280414,0.36559485530546626,0.42857142857142855
Breast/test/000360,Breast,expert,-1,0.48460707643405193,0.08027903196920798,0.6002623576411663,0.6388888888888888
Breast/test/000360,Breast,unified,-1,0.5352695119340946,0.20853155288664138,0.5826589595375723,0.75
Breast/test/000361,Breast,expert,-1,0.34147922306788087,0.017029136420980376,0.337438857022205,0.49056603773584906
Breast/test/000361,Breast,unified,-1,0.3875773437196462,0.0627607129313614,0.3999694563225412,0.509090909090909
Breast/test/000362,Breast,expert,-1,0.25202865505358574,0.09337798788575462,0.17248428279399852,0.35714285714285715
Breast/test/000362,Breast,unified,-1,0.2975124921436047,0.2056209113009613,0.20306711810396336,0.41379310344827586
Breast/test/000363,Breast,expert,-1,0.2519212146351083,0.03979434203914091,0.29543228018613765,0.3673469387755102
Breast/test/000363,Breast,unified,-1,0.1886613319457895,0.028215556685307574,0.2728075185627499,0.2916666666666667
Breast/test/000364,Breast,expert,-1,0.40299160826571784,0.041175770511101724,0.5105511811023622,0.576271186440678
Breast/test/000364,Breast,unified,-1,0.10445194368359965,0.08432501599488164,0.19520655944497003,0.13636363636363635
Breast/test/000365,Breast,expert,-1,0.29952951695943086,0.20278292325230318,0.45546948645436286,0.4166666666666667
Breast/test/000365,Breast,unified,-1,0.3360649910595909,0.07413708642928703,0.3988798579332013,0.46153846153846156
Breast/test/000366,Breast,expert,-1,0.3093950258379855,0.23255468623908435,0.357713935962664,0.4307692307692308
Breast/test/000366,Breast,unified,-1,0.23738096599753733,0.22705710444586158,0.1377761311536146,0.32
Breast/test/000367,Breast,expert,-1,0.38996043162613764,0.1836531733810801,0.42460399806322197,0.5454545454545454
Breast/test/000367,Breast,unified,-1,0.18987954940093352,0.3049270681574836,0.0927952618316258,0.24242424242424243
Breast/test/000368,Breast,expert,-1,0.5089552002884337,0.1457026040869905,0.5949154043759411,0.6551724137931034
Breast/test/000368,Breast,unified,-1,0.5098186517217699,0.5542641155383009,0.5702809380078941,0.6551724137931034
Breast/test/000369,Breast,expert,-1,0.6512439784219691,0.157439446366782,0.737860533041256,0.8
Breast/test/000369,Breast,unified,-1,0.40782486781562666,0.22099532244459782,0.5946178070426568,0.5555555555555556
Breast/test/000370,Breast,expert,-1,0.4191409476906037,0.09930202274324121,0.4594316472730151,0.6101694915254238
Breast/test/000370,Breast,unified,-1,0.21651191670336184,0.09319451498222447,0.23777165403645018,0.32653061224489793
Breast/test/000371,Breast,expert,-1,0.20577942072406086,0.11240238774346695,0.34018866819007443,0.32
Breast/test/000371,Breast,unified,-1,0.17926582902859614,0.524707991200696,0.24750398905858217,0.27906976744186046
Breast/test/000372,Breast,expert,-1,0.17652735139580836,0.04664494040238162,0.33873271196632593,0.25
Breast/test/000372,Breast,unified,-1,0.13059615338868907,0.40209296756373064,0.3007309432648799,0.16326530612244897
Breast/test/000373,Breast,expert,-1,0.3064298211049636,0.09474723484960362,0.4462486002239642,0.4090909090909091
Breast/test/000373,Breast,unified,-1,0.22575646213139136,0.4654502958854265,0.3336680761099366,0.3157894736842105
Breast/test/000374,Breast,expert,-1,0.6603777580162047,0.4521609990329663,0.7927734375,0.8
Breast/test/000374,Breast,unified,-1,0.6735758090159601,0.4300664302783927,0.7966915688367129,0.8
Breast/test/000375,Breast,expert,-1,0.4616747433399186,0.04723898949251062,0.46963683693935904,0.6428571428571429
Breast/test/000375,Breast,unified,-1,0.268972545437854,0.385768978093922,0.24960753532182103,0.36
Breast/test/000376,Breast,expert,-1,0.5032442238495867,0.03855323897935373,0.5728473628386848,0.6909090909090909
Breast/test/000376,Breast,unified,-1,0.2258512741758482,0.2606331974218509,0.2638371269288816,0.32558139534883723
Breast/test/000377,Breast,expert,-1,0.3681389555448096,0.05446649522053472,0.532466267231721,0.5294117647058824
Breast/test/000377,Breast,unified,-1,0.5082758750616033,0.4218048728360761,0.6043159575774948,0.6451612903225806
Breast/test/000378,Breast,expert,-1,0.3252603955439119,0.585783540802213,0.5810073788899583,0.47058823529411764
Breast/test/000378,Breast,unified,-1,0.24528768431617773,0.41016560054714063,0.55181242420159,0.3333333333333333
Breast/test/000379,Breast,expert,-1,0.28234095901226075,0.1886600492711379,0.5168727029736051,0.41379310344827586
Breast/test/000379,Breast,unified,-1,0.37885836889638336,0.35600070724747346,0.601735434744112,0.5185185185185185
Breast/test/000380,Breast,expert,-1,0.37832605921227663,0.32982075736617134,0.4828061878017539,0.5185185185185185
Breast/test/000380,Breast,unified,-1,0.3676139349579197,0.5364071635973077,0.5450197889182058,0.5517241379310345
Breast/test/000381,Breast,expert,-1,0.2923708105136839,0.28939706769543155,0.44758312132643213,0.41379310344827586
Breast/test/000381,Breast,unified,-1,0.4657674588122109,0.6140122600046264,0.5540948803788683,0.6153846153846154
Breast/test/000382,Breast,expert,-1,0.45927885008387986,0.24356191190586093,0.5837094788674599,0.6
Breast/test/000382,Breast,unified,-1,0.4228317588478584,0.36637319066875035,0.5477403451109285,0.5555555555555556
Breast/test/000383,Breast,expert,-1,0.3486145910882656,0.27278582912461175,0.3634262191260291,0.4864864864864865
Breast/test/000383,Breast,unified,-1,0.35075549237823095,0.8750075787274814,0.30385015608740895,0.47058823529411764
